"dep";"jour";"incid_hosp";"incid_rea";"incid_dc";"incid_rad"
"30";2020-05-10;0;0;0;0
"30";2020-05-11;2;0;0;0
"30";2020-05-12;12;5;4;17
"30";2020-05-13;1;0;0;2
"30";2020-05-14;5;1;1;8
"30";2020-05-15;0;0;0;0
"30";2020-05-16;1;1;1;0
"30";2020-05-17;0;0;0;0
"30";2020-05-18;5;1;1;14
"30";2020-05-19;0;0;1;0
"30";2020-05-20;9;0;3;8
"30";2020-05-21;2;0;0;0
"30";2020-05-22;0;0;0;0
"30";2020-05-23;0;0;0;2
"30";2020-05-24;0;0;0;0
"30";2020-05-25;0;0;3;5
"30";2020-05-26;12;2;1;0
"30";2020-05-27;0;0;0;1
"30";2020-05-28;1;2;0;4
"30";2020-05-29;0;0;0;0
"30";2020-05-30;0;0;0;0
"30";2020-05-31;0;0;0;0
"30";2020-06-01;0;0;0;0
"30";2020-06-02;6;2;0;2
"30";2020-06-03;1;0;1;11
"30";2020-06-04;1;0;0;0
"30";2020-06-05;0;0;0;0
"30";2020-06-06;2;0;1;6
"30";2020-06-07;0;0;0;0
"30";2020-06-08;0;0;0;0
"30";2020-06-09;0;0;0;3
"30";2020-06-10;0;0;0;2
"30";2020-06-11;0;0;0;0
"30";2020-06-12;1;1;2;10
"30";2020-06-13;0;0;0;0
"30";2020-06-14;0;0;0;0
"30";2020-06-15;0;0;0;0
"30";2020-06-16;0;0;0;13
"30";2020-06-17;0;0;0;0
"30";2020-06-18;0;0;0;0
"30";2020-06-19;1;0;0;0
"30";2020-06-20;0;0;0;5
"30";2020-06-21;0;0;0;0
"30";2020-06-22;0;0;0;0
"30";2020-06-23;0;0;0;0
"30";2020-06-24;0;0;0;0
"30";2020-06-25;0;0;0;0
"30";2020-06-26;0;0;0;0
"30";2020-06-27;0;0;1;6
"30";2020-06-28;0;0;0;0
"30";2020-06-29;0;0;0;1
"30";2020-06-30;0;0;0;0
"30";2020-07-01;0;0;0;0
"30";2020-07-02;1;0;0;1
"30";2020-07-03;0;0;0;4
"30";2020-07-04;0;0;0;0
"30";2020-07-05;0;0;0;0
"30";2020-07-06;0;0;0;0
"30";2020-07-07;0;0;0;0
"30";2020-07-08;0;0;0;0
"30";2020-07-09;0;0;0;1
"30";2020-07-10;0;0;0;3
"30";2020-07-11;0;0;0;0
"30";2020-07-12;0;0;0;0
"30";2020-07-13;0;0;0;0
"30";2020-07-14;0;0;0;0
"30";2020-07-15;0;0;0;2
"30";2020-07-16;0;0;0;0
"30";2020-07-17;0;0;0;0
"30";2020-07-18;0;0;0;0
"30";2020-07-19;0;0;0;0
"30";2020-07-20;3;0;0;3
"30";2020-07-21;0;0;0;0
"30";2020-07-22;1;0;0;0
"30";2020-07-23;1;0;0;4
"30";2020-07-24;1;1;0;0
"30";2020-07-25;0;0;0;0
"30";2020-07-26;0;0;0;0
"30";2020-07-27;0;0;0;0
"30";2020-07-28;0;0;0;0
"30";2020-07-29;0;0;0;0
"30";2020-07-30;0;0;0;0
"30";2020-07-31;0;0;0;0
"30";2020-08-01;0;0;0;0
"30";2020-08-02;0;0;0;0
"30";2020-08-03;0;0;0;0
"30";2020-08-04;0;0;0;0
"30";2020-08-05;1;0;0;0
"30";2020-08-06;0;0;0;0
"30";2020-08-07;0;0;0;0
"30";2020-08-08;0;0;0;1
"30";2020-08-09;0;0;0;0
"30";2020-08-10;0;0;0;0
"30";2020-08-11;0;0;0;0
"30";2020-08-12;0;0;0;0
"30";2020-08-13;3;0;0;2
"30";2020-08-14;0;0;0;1
"30";2020-08-15;7;2;0;1
"30";2020-08-16;0;0;0;0
"30";2020-08-17;0;0;1;1
"30";2020-08-18;2;0;0;3
"30";2020-08-19;0;0;0;0
"30";2020-08-20;0;0;0;0
"30";2020-08-21;0;0;0;2
"30";2020-08-22;0;0;0;0
"30";2020-08-23;0;0;0;0
"30";2020-08-24;0;0;0;0
"30";2020-08-25;6;1;0;0
"30";2020-08-26;2;0;0;2
"30";2020-08-27;7;3;0;2
"30";2020-08-28;0;0;0;0
"30";2020-08-29;1;0;0;0
"30";2020-08-30;0;0;0;0
"30";2020-08-31;0;0;0;0
"30";2020-09-01;2;1;1;2
"30";2020-09-02;1;0;0;0
"30";2020-09-03;3;0;0;0
"30";2020-09-04;0;0;0;1
"30";2020-09-05;2;0;0;4
"30";2020-09-06;1;0;0;0
"30";2020-09-07;6;3;1;3
"30";2020-09-08;1;1;0;2
"30";2020-09-09;5;0;0;2
"30";2020-09-10;5;1;0;2
"30";2020-09-11;3;0;0;3
"30";2020-09-12;5;0;0;0
"30";2020-09-13;0;0;0;0
"30";2020-09-14;9;1;0;5
"30";2020-09-15;10;5;0;6
"30";2020-09-16;2;0;0;1
"30";2020-09-17;3;4;1;0
"30";2020-09-18;11;1;1;3
"30";2020-09-19;0;0;0;0
"30";2020-09-20;0;0;0;0
"30";2020-09-21;8;2;1;1
"30";2020-09-22;3;1;1;1
"30";2020-09-23;3;2;0;3
"30";2020-09-24;5;0;0;4
"30";2020-09-25;5;2;0;6
"30";2020-09-26;2;0;0;5
"30";2020-09-27;0;0;0;0
"30";2020-09-28;7;1;1;2
"30";2020-09-29;5;2;1;3
"30";2020-09-30;11;3;1;2
"30";2020-10-01;11;2;2;5
"30";2020-10-02;4;2;0;5
"30";2020-10-03;7;2;0;3
"30";2020-10-04;4;0;0;0
"30";2020-10-05;10;6;1;5
"30";2020-10-06;4;2;0;1
"30";2020-10-07;4;3;0;1
"30";2020-10-08;6;1;0;7
"30";2020-10-09;9;2;2;6
"30";2020-10-10;9;3;0;4
"30";2020-10-11;5;1;2;5
"30";2020-10-12;5;1;0;1
"30";2020-10-13;10;3;2;9
"30";2020-10-14;12;1;2;8
"30";2020-10-15;9;0;1;7
"30";2020-10-16;25;7;1;7
"30";2020-10-17;6;0;2;3
"30";2020-10-18;7;2;3;0
"30";2020-10-19;13;3;2;5
"30";2020-10-20;16;3;3;5
"30";2020-10-21;31;9;3;7
"30";2020-10-22;14;4;4;11
"30";2020-10-23;21;0;0;4
"30";2020-10-24;17;8;1;8
"30";2020-10-25;27;5;0;8
"30";2020-10-26;21;3;2;5
"30";2020-10-27;31;6;1;19
"30";2020-10-28;26;13;2;11
"30";2020-10-29;18;5;4;5
"30";2020-10-30;12;2;4;11
"30";2020-10-31;30;6;1;9
"30";2020-11-01;24;8;1;14
"30";2020-11-02;29;4;4;14
"30";2020-11-03;15;5;7;13
"30";2020-11-04;101;24;6;19
"30";2020-11-05;53;10;3;34
"30";2020-11-06;29;6;6;29
"30";2020-11-07;18;4;6;30
"30";2020-11-08;10;4;3;5
"30";2020-11-09;35;8;4;23
"30";2020-11-10;34;11;2;26
"30";2020-11-11;19;4;3;17
"30";2020-11-12;31;8;2;17
"30";2020-11-13;27;13;6;19
"30";2020-11-14;14;3;6;25
"30";2020-11-15;19;2;7;10
"30";2020-11-16;22;6;4;9
"30";2020-11-17;13;1;4;23
"30";2020-11-18;31;10;2;22
"30";2020-11-19;21;6;3;16
"30";2020-11-20;14;6;7;21
"30";2020-11-21;7;2;6;11
"30";2020-11-22;3;1;2;10
"30";2020-11-23;7;1;5;5
"30";2020-11-24;18;4;1;17
"30";2020-11-25;17;1;1;12
"30";2020-11-26;4;2;4;15
"30";2020-11-27;9;0;1;13
"30";2020-11-28;6;0;2;7
"30";2020-11-29;1;1;2;1
"30";2020-11-30;39;11;6;23
"30";2020-12-01;15;2;1;25
"30";2020-12-02;1;0;3;27
"30";2020-12-03;6;4;3;18
"30";2020-12-04;6;1;2;12
"30";2020-12-05;5;1;3;11
"30";2020-12-06;3;0;3;2
"30";2020-12-07;12;5;6;9
"30";2020-12-08;5;0;4;10
"30";2020-12-09;10;3;3;10
"30";2020-12-10;6;1;3;8
"30";2020-12-11;6;0;3;6
"30";2020-12-12;7;2;2;3
"30";2020-12-13;5;0;1;4
"30";2020-12-14;10;2;0;2
"30";2020-12-15;7;2;0;17
"30";2020-12-16;9;3;0;8
"30";2020-12-17;5;3;0;17
"30";2020-12-18;8;1;1;8
"30";2020-12-19;8;3;0;10
"30";2020-12-20;4;2;1;2
"30";2020-12-21;12;3;4;2
"30";2020-12-22;10;5;3;23
"30";2020-12-23;14;8;1;13
"30";2020-12-24;5;1;4;16
"30";2020-12-25;3;0;2;7
"30";2020-12-26;3;0;3;3
"30";2020-12-27;2;0;1;0
"30";2020-12-28;3;0;0;9
"30";2020-12-29;12;3;0;4
"30";2020-12-30;9;3;3;6
"30";2020-12-31;5;2;4;8
"30";2021-01-01;4;3;2;9
"30";2021-01-02;4;1;1;0
"30";2021-01-03;10;2;2;1
"30";2021-01-04;3;2;0;0
"30";2021-01-05;12;0;1;10
"30";2021-01-06;7;2;1;9
"30";2021-01-07;11;2;1;11
"30";2021-01-08;10;4;3;5
"30";2021-01-09;9;2;2;6
"30";2021-01-10;15;0;0;4
"30";2021-01-11;8;0;0;1
"30";2021-01-12;9;1;0;9
"30";2021-01-13;12;2;0;7
"30";2021-01-14;11;2;2;8
"30";2021-01-15;16;1;4;10
"30";2021-01-16;9;3;1;7
"30";2021-01-17;5;0;2;0
"30";2021-01-18;15;4;1;0
"30";2021-01-19;23;2;1;14
"30";2021-01-20;11;3;0;7
"30";2021-01-21;7;1;5;2
"30";2021-01-22;16;3;1;23
"30";2021-01-23;6;0;4;10
"30";2021-01-24;5;0;0;4
"30";2021-01-25;7;2;4;2
"30";2021-01-26;6;3;1;5
"30";2021-01-27;13;4;7;12
"30";2021-01-28;8;3;2;7
"30";2021-01-29;14;2;1;4
"30";2021-01-30;8;2;1;6
"30";2021-01-31;6;1;2;4
"30";2021-02-01;13;3;0;11
"30";2021-02-02;24;6;5;9
"30";2021-02-03;26;9;2;9
"30";2021-02-04;16;1;3;7
"30";2021-02-05;6;3;6;14
"30";2021-02-06;10;2;0;5
"30";2021-02-07;13;3;0;4
"30";2021-02-08;18;3;3;13
"30";2021-02-09;5;1;1;10
"30";2021-02-10;15;4;3;4
"30";2021-02-11;17;5;5;18
"30";2021-02-12;10;1;5;13
"30";2021-02-13;13;3;2;26
"30";2021-02-14;2;0;1;4
"30";2021-02-15;4;1;2;2
"30";2021-02-16;14;2;2;5
"30";2021-02-17;6;6;1;11
"30";2021-02-18;1;0;0;2
"30";2021-02-19;15;4;2;9
"30";2021-02-20;6;1;4;21
"30";2021-02-21;6;4;1;0
"30";2021-02-22;5;3;0;0
"30";2021-02-23;7;1;2;11
"30";2021-02-24;13;4;0;10
"30";2021-02-25;9;1;2;11
"30";2021-02-26;11;3;1;7
"30";2021-02-27;7;4;2;7
"30";2021-02-28;10;3;2;2
"30";2021-03-01;5;1;1;2
"30";2021-03-02;6;3;5;25
"30";2021-03-03;14;2;3;11
"30";2021-03-04;3;0;1;25
"30";2021-03-05;7;4;0;7
"30";2021-03-06;5;3;2;7
"30";2021-03-07;10;3;0;2
"30";2021-03-08;11;6;1;3
"30";2021-03-09;9;3;0;15
"30";2021-03-10;16;3;1;13
"30";2021-03-11;8;3;1;10
"30";2021-03-12;17;3;1;6
"30";2021-03-13;13;3;1;12
"30";2021-03-14;10;5;2;3
"30";2021-03-15;16;4;1;6
"30";2021-03-16;22;3;5;10
"30";2021-03-17;19;6;1;10
"30";2021-03-18;8;4;0;8
"30";2021-03-19;11;3;4;14
"30";2021-03-20;8;4;2;7
"30";2021-03-21;6;3;1;4
"30";2021-03-22;19;7;1;8
"30";2021-03-23;19;5;4;13
"30";2021-03-24;19;4;0;12
"30";2021-03-25;19;4;3;11
"30";2021-03-26;17;6;4;11
"30";2021-03-27;16;2;0;10
"30";2021-03-28;16;4;1;3
"30";2021-03-29;14;6;0;1
"30";2021-03-30;25;5;4;40
"30";2021-03-31;27;4;3;25
"30";2021-04-01;6;1;1;8
"30";2021-04-02;18;6;0;23
"30";2021-04-03;19;5;1;9
"30";2021-04-04;17;6;3;4
"30";2021-04-05;13;4;3;4
"30";2021-04-06;18;9;3;8
"30";2021-04-07;35;8;6;16
"30";2021-04-08;13;5;4;24
"30";2021-04-09;16;5;5;18
"30";2021-04-10;6;2;2;3
"30";2021-04-11;18;4;2;13
"30";2021-04-12;29;5;5;9
"30";2021-04-13;3;1;5;14
"30";2021-04-14;25;6;3;13
"30";2021-04-15;21;6;3;15
"30";2021-04-16;4;3;1;27
"30";2021-04-17;27;11;1;11
"30";2021-04-18;9;1;1;6
"30";2021-04-19;20;3;5;16
"30";2021-04-20;19;7;0;16
"30";2021-04-21;24;6;2;14
"30";2021-04-22;20;7;3;16
"30";2021-04-23;21;4;3;20
"30";2021-04-24;25;10;4;18
"30";2021-04-25;5;1;2;6
"30";2021-04-26;16;5;4;18
"30";2021-04-27;20;6;2;10
"30";2021-04-28;22;5;3;12
"30";2021-04-29;12;5;2;15
"30";2021-04-30;18;1;6;14
"30";2021-05-01;18;4;4;8
"30";2021-05-02;8;2;3;10
"30";2021-05-03;18;5;1;5
"30";2021-05-04;9;6;4;19
"30";2021-05-05;5;2;2;18
"30";2021-05-06;4;1;2;12
"30";2021-05-07;18;2;4;11
"30";2021-05-08;10;5;1;11
"30";2021-05-09;7;2;1;6
"30";2021-05-10;6;1;5;20
"30";2021-05-11;7;1;2;10
"30";2021-05-12;4;1;2;15
"30";2021-05-13;8;2;1;9
"30";2021-05-14;10;1;3;1
"30";2021-05-15;2;1;1;11
"30";2021-05-16;5;0;1;2
"30";2021-05-17;7;0;5;4
"30";2021-05-18;2;0;3;16
"30";2021-05-19;10;2;2;14
"30";2021-05-20;8;0;0;11
"30";2021-05-21;0;0;0;7
"30";2021-05-22;3;0;1;7
"30";2021-05-23;5;0;2;4
"30";2021-05-24;3;3;0;3
"30";2021-05-25;5;0;0;2
"30";2021-05-26;2;0;0;12
"30";2021-05-27;6;1;2;8
"30";2021-05-28;3;0;1;7
"30";2021-05-29;5;2;1;16
"30";2021-05-30;0;0;1;1
"30";2021-05-31;7;2;2;9
"30";2021-06-01;19;2;0;15
"30";2021-06-02;5;2;0;5
"30";2021-06-03;8;3;0;4
"30";2021-06-04;4;1;0;5
"30";2021-06-05;3;2;1;0
"30";2021-06-06;2;1;3;4
"30";2021-06-07;2;0;1;3
"30";2021-06-08;2;0;0;4
"30";2021-06-09;0;0;1;11
"30";2021-06-10;3;1;1;2
"30";2021-06-11;4;1;0;9
"30";2021-06-12;1;1;0;2
"30";2021-06-13;0;0;0;0
"30";2021-06-14;0;0;1;5
"30";2021-06-15;2;0;0;4
"30";2021-06-16;1;0;1;3
"30";2021-06-17;1;0;2;4
"30";2021-06-18;3;2;0;3
"30";2021-06-19;0;0;0;1
"30";2021-06-20;0;0;0;0
"30";2021-06-21;1;0;0;1
"30";2021-06-22;2;0;1;3
"30";2021-06-23;1;0;1;2
"30";2021-06-24;0;0;0;4
"30";2021-06-25;0;0;1;2
"30";2021-06-26;0;0;0;2
"30";2021-06-27;0;0;0;0
"30";2021-06-28;0;0;0;3
"30";2021-06-29;0;0;0;1
"31";2020-03-19;8;3;1;4
"31";2020-03-20;13;5;1;0
"31";2020-03-21;19;4;0;6
"31";2020-03-22;14;3;0;2
"31";2020-03-23;16;6;0;3
"31";2020-03-24;29;9;1;13
"31";2020-03-25;28;11;0;6
"31";2020-03-26;35;19;0;5
"31";2020-03-27;23;8;2;3
"31";2020-03-28;17;6;1;10
"31";2020-03-29;25;8;1;3
"31";2020-03-30;34;15;0;5
"31";2020-03-31;27;8;0;20
"31";2020-04-01;21;11;4;18
"31";2020-04-02;19;9;2;17
"31";2020-04-03;15;2;0;11
"31";2020-04-04;13;7;1;14
"31";2020-04-05;4;2;1;6
"31";2020-04-06;13;8;2;5
"31";2020-04-07;16;2;3;17
"31";2020-04-08;10;9;2;13
"31";2020-04-09;42;4;2;22
"31";2020-04-10;25;4;3;15
"31";2020-04-11;14;3;2;21
"31";2020-04-12;11;1;0;9
"31";2020-04-13;4;0;0;5
"31";2020-04-14;18;4;2;15
"31";2020-04-15;13;5;1;30
"31";2020-04-16;5;2;0;15
"31";2020-04-17;12;4;3;14
"31";2020-04-18;4;0;0;15
"31";2020-04-19;8;3;2;6
"31";2020-04-20;8;0;1;2
"31";2020-04-21;13;0;0;18
"31";2020-04-22;9;2;2;17
"31";2020-04-23;5;1;1;11
"31";2020-04-24;7;1;4;17
"31";2020-04-25;9;0;1;13
"31";2020-04-26;1;0;0;4
"31";2020-04-27;5;1;0;0
"31";2020-04-28;5;0;2;17
"31";2020-04-29;7;1;1;13
"31";2020-04-30;2;1;2;6
"31";2020-05-01;7;0;0;9
"31";2020-05-02;4;2;2;3
"31";2020-05-03;3;0;0;0
"31";2020-05-04;4;0;1;3
"31";2020-05-05;7;2;1;15
"31";2020-05-06;2;1;0;7
"31";2020-05-07;7;0;2;4
"31";2020-05-08;12;4;0;11
"31";2020-05-09;1;1;1;2
"31";2020-05-10;8;1;0;4
"31";2020-05-11;1;0;0;8
"31";2020-05-12;0;0;0;4
"31";2020-05-13;6;2;1;7
"31";2020-05-14;3;0;2;4
"31";2020-05-15;1;1;1;8
"31";2020-05-16;2;1;0;5
"31";2020-05-17;7;1;1;5
"31";2020-05-18;1;0;0;0
"31";2020-05-19;5;0;0;6
"31";2020-05-20;0;0;2;1
"31";2020-05-21;2;0;0;4
"31";2020-05-22;0;0;0;2
"31";2020-05-23;0;0;1;0
"31";2020-05-24;0;0;1;1
"31";2020-05-25;4;1;0;4
"31";2020-05-26;2;1;0;8
"31";2020-05-27;4;0;0;0
"31";2020-05-28;0;0;2;2
"31";2020-05-29;2;0;0;3
"31";2020-05-30;1;0;0;0
"31";2020-05-31;0;0;2;3
"31";2020-06-01;1;0;0;0
"31";2020-06-02;1;0;0;1
"31";2020-06-03;0;0;1;4
"31";2020-06-04;0;0;0;3
"31";2020-06-05;0;0;0;3
"31";2020-06-06;2;0;0;1
"31";2020-06-07;0;0;0;0
"31";2020-06-08;0;0;0;0
"31";2020-06-09;1;0;0;1
"31";2020-06-10;1;0;0;1
"31";2020-06-11;1;1;0;1
"31";2020-06-12;0;0;0;0
"31";2020-06-13;2;0;0;2
"31";2020-06-14;2;0;0;1
"31";2020-06-15;1;0;0;0
"31";2020-06-16;1;0;0;3
"31";2020-06-17;0;0;0;1
"31";2020-06-18;0;0;0;1
"31";2020-06-19;1;0;0;0
"31";2020-06-20;0;0;0;1
"31";2020-06-21;2;0;0;4
"31";2020-06-22;2;0;0;1
"31";2020-06-23;0;1;0;4
"31";2020-06-24;0;0;2;2
"31";2020-06-25;3;1;0;1
"31";2020-06-26;0;0;0;3
"31";2020-06-27;0;1;0;4
"31";2020-06-28;3;1;0;0
"31";2020-06-29;2;1;0;1
"31";2020-06-30;0;0;0;2
"31";2020-07-01;0;0;0;1
"31";2020-07-02;0;0;0;0
"31";2020-07-03;2;0;0;1
"31";2020-07-04;0;0;0;0
"31";2020-07-05;0;0;0;0
"31";2020-07-06;0;0;0;0
"31";2020-07-07;1;1;0;4
"31";2020-07-08;0;0;0;0
"31";2020-07-09;0;0;0;0
"31";2020-07-10;1;0;0;4
"31";2020-07-11;0;0;0;0
"31";2020-07-12;0;0;0;0
"31";2020-07-13;3;0;0;0
"31";2020-07-14;0;0;0;0
"31";2020-07-15;0;0;0;0
"31";2020-07-16;0;0;0;4
"31";2020-07-17;1;0;0;3
"31";2020-07-18;0;0;0;0
"31";2020-07-19;0;0;0;0
"31";2020-07-20;1;0;0;2
"31";2020-07-21;1;0;0;0
"31";2020-07-22;2;0;0;2
"31";2020-07-23;0;0;0;0
"31";2020-07-24;1;0;0;2
"31";2020-07-25;0;0;0;0
"31";2020-07-26;0;0;0;0
"31";2020-07-27;4;1;0;1
"31";2020-07-28;0;1;0;3
"31";2020-07-29;0;0;0;0
"31";2020-07-30;3;0;0;1
"31";2020-07-31;2;0;0;0
"31";2020-08-01;0;1;0;1
"31";2020-08-02;0;0;0;0
"31";2020-08-03;3;2;0;2
"31";2020-08-04;1;0;0;0
"31";2020-08-05;2;0;0;4
"31";2020-08-06;0;0;0;0
"31";2020-08-07;0;0;0;0
"31";2020-08-08;1;1;0;1
"31";2020-08-09;0;0;0;0
"31";2020-08-10;1;0;0;0
"31";2020-08-11;1;0;1;1
"31";2020-08-12;2;0;0;2
"31";2020-08-13;4;0;0;1
"31";2020-08-14;2;0;0;3
"31";2020-08-15;2;0;0;1
"31";2020-08-16;0;0;0;0
"31";2020-08-17;2;0;1;2
"31";2020-08-18;10;2;0;4
"31";2020-08-19;6;0;0;1
"31";2020-08-20;4;0;1;0
"31";2020-08-21;2;0;0;3
"31";2020-08-22;0;0;0;0
"31";2020-08-23;1;0;0;0
"31";2020-08-24;12;2;1;5
"31";2020-08-25;4;1;0;9
"31";2020-08-26;10;1;0;4
"31";2020-08-27;5;0;1;2
"31";2020-08-28;5;0;1;4
"31";2020-08-29;3;0;1;3
"31";2020-08-30;2;0;0;0
"31";2020-08-31;6;1;3;2
"31";2020-09-01;8;2;0;1
"31";2020-09-02;13;4;0;10
"31";2020-09-03;1;0;0;0
"31";2020-09-04;3;0;1;2
"31";2020-09-05;1;0;0;0
"31";2020-09-06;1;0;0;7
"31";2020-09-07;24;1;0;7
"31";2020-09-08;13;0;0;19
"31";2020-09-09;6;1;0;10
"31";2020-09-10;7;2;1;2
"31";2020-09-11;21;3;3;15
"31";2020-09-12;2;1;0;0
"31";2020-09-13;1;1;0;0
"31";2020-09-14;19;3;0;9
"31";2020-09-15;1;0;1;2
"31";2020-09-16;24;4;1;19
"31";2020-09-17;9;0;1;5
"31";2020-09-18;14;0;1;13
"31";2020-09-19;8;3;1;8
"31";2020-09-20;2;0;0;3
"31";2020-09-21;24;6;2;21
"31";2020-09-22;13;1;1;12
"31";2020-09-23;5;5;0;11
"31";2020-09-24;22;6;2;13
"31";2020-09-25;9;2;0;1
"31";2020-09-26;19;5;0;17
"31";2020-09-27;5;0;0;0
"31";2020-09-28;10;4;2;7
"31";2020-09-29;36;18;0;16
"31";2020-09-30;19;3;2;2
"31";2020-10-01;14;1;0;17
"31";2020-10-02;12;2;2;8
"31";2020-10-03;23;7;1;19
"31";2020-10-04;18;6;1;8
"31";2020-10-05;19;2;5;5
"31";2020-10-06;19;6;1;20
"31";2020-10-07;12;3;3;20
"31";2020-10-08;8;4;1;10
"31";2020-10-09;10;3;0;3
"31";2020-10-10;29;6;1;24
"31";2020-10-11;10;0;0;5
"31";2020-10-12;9;5;1;11
"31";2020-10-13;29;9;1;32
"31";2020-10-14;22;12;1;15
"31";2020-10-15;23;4;2;21
"31";2020-10-16;24;7;2;13
"31";2020-10-17;28;8;1;20
"31";2020-10-18;26;6;1;6
"31";2020-10-19;34;12;2;13
"31";2020-10-20;18;5;1;27
"31";2020-10-21;30;6;0;4
"31";2020-10-22;40;12;4;36
"31";2020-10-23;26;5;0;6
"31";2020-10-24;37;11;3;37
"31";2020-10-25;18;8;0;13
"31";2020-10-26;30;6;4;3
"31";2020-10-27;54;6;1;20
"31";2020-10-28;48;8;1;35
"31";2020-10-29;37;14;3;35
"31";2020-10-30;36;6;5;34
"31";2020-10-31;31;9;5;23
"31";2020-11-01;29;9;0;12
"31";2020-11-02;30;12;5;17
"31";2020-11-03;54;5;3;19
"31";2020-11-04;57;13;7;45
"31";2020-11-05;42;12;7;34
"31";2020-11-06;59;9;4;32
"31";2020-11-07;31;11;3;22
"31";2020-11-08;19;2;1;16
"31";2020-11-09;39;8;5;23
"31";2020-11-10;29;5;3;36
"31";2020-11-11;41;9;6;26
"31";2020-11-12;26;4;5;18
"31";2020-11-13;44;16;9;35
"31";2020-11-14;36;11;4;32
"31";2020-11-15;14;5;6;13
"31";2020-11-16;31;5;7;15
"31";2020-11-17;22;2;1;19
"31";2020-11-18;35;11;7;55
"31";2020-11-19;25;6;9;20
"31";2020-11-20;18;8;2;30
"31";2020-11-21;30;5;8;36
"31";2020-11-22;9;3;0;6
"31";2020-11-23;18;1;5;10
"31";2020-11-24;18;6;5;27
"31";2020-11-25;15;5;4;26
"31";2020-11-26;24;6;1;17
"31";2020-11-27;9;1;4;21
"31";2020-11-28;8;0;2;11
"31";2020-11-29;4;1;4;2
"31";2020-11-30;6;1;3;11
"31";2020-12-01;2;0;1;10
"31";2020-12-02;29;6;4;23
"31";2020-12-03;10;2;1;15
"31";2020-12-04;12;6;3;14
"31";2020-12-05;3;0;1;2
"31";2020-12-06;1;0;0;0
"31";2020-12-07;3;1;2;4
"31";2020-12-08;35;3;5;22
"31";2020-12-09;25;1;1;15
"31";2020-12-10;11;2;0;9
"31";2020-12-11;14;6;1;22
"31";2020-12-12;15;0;0;7
"31";2020-12-13;7;2;1;5
"31";2020-12-14;25;1;8;11
"31";2020-12-15;10;2;3;16
"31";2020-12-16;12;6;4;24
"31";2020-12-17;8;3;1;5
"31";2020-12-18;23;2;3;21
"31";2020-12-19;4;0;2;6
"31";2020-12-20;0;0;0;1
"31";2020-12-21;17;2;3;9
"31";2020-12-22;21;2;3;9
"31";2020-12-23;16;7;2;21
"31";2020-12-24;7;5;3;7
"31";2020-12-25;15;4;6;17
"31";2020-12-26;1;1;2;2
"31";2020-12-27;0;0;0;0
"31";2020-12-28;18;4;3;7
"31";2020-12-29;6;4;5;13
"31";2020-12-30;21;6;2;42
"31";2020-12-31;25;3;5;9
"31";2021-01-01;13;1;0;3
"31";2021-01-02;7;0;0;0
"31";2021-01-03;2;0;0;2
"31";2021-01-04;15;8;5;15
"31";2021-01-05;17;4;0;9
"31";2021-01-06;15;6;12;28
"31";2021-01-07;26;1;9;25
"31";2021-01-08;35;8;1;13
"31";2021-01-09;3;0;0;1
"31";2021-01-10;3;0;2;8
"31";2021-01-11;38;10;3;10
"31";2021-01-12;32;5;5;14
"31";2021-01-13;22;9;3;14
"31";2021-01-14;10;2;0;5
"31";2021-01-15;30;5;5;17
"31";2021-01-16;12;4;1;9
"31";2021-01-17;5;2;0;1
"31";2021-01-18;47;8;3;10
"31";2021-01-19;24;10;6;20
"31";2021-01-20;17;5;4;10
"31";2021-01-21;19;9;4;20
"31";2021-01-22;23;5;3;16
"31";2021-01-23;6;4;2;11
"31";2021-01-24;11;0;1;6
"31";2021-01-25;21;5;3;1
"31";2021-01-26;82;10;8;37
"31";2021-01-27;39;10;3;26
"31";2021-01-28;23;4;3;11
"31";2021-01-29;56;10;5;37
"31";2021-01-30;15;1;2;6
"31";2021-01-31;3;1;1;3
"31";2021-02-01;28;9;11;16
"31";2021-02-02;56;16;11;62
"31";2021-02-03;56;7;10;32
"31";2021-02-04;24;6;19;36
"31";2021-02-05;45;17;4;47
"31";2021-02-06;8;2;0;21
"31";2021-02-07;4;0;0;4
"31";2021-02-08;34;10;7;12
"31";2021-02-09;61;11;14;35
"31";2021-02-10;45;9;6;15
"31";2021-02-11;34;8;9;40
"31";2021-02-12;31;10;2;23
"31";2021-02-13;29;5;5;41
"31";2021-02-14;8;1;3;9
"31";2021-02-15;26;8;11;17
"31";2021-02-16;20;8;7;40
"31";2021-02-17;38;13;3;25
"31";2021-02-18;23;13;3;24
"31";2021-02-19;6;1;2;9
"31";2021-02-20;34;15;8;38
"31";2021-02-21;2;1;0;1
"31";2021-02-22;34;5;3;8
"31";2021-02-23;28;2;5;18
"31";2021-02-24;15;1;8;37
"31";2021-02-25;19;5;2;39
"31";2021-02-26;20;5;3;36
"31";2021-02-27;35;9;2;30
"31";2021-02-28;0;0;0;0
"31";2021-03-01;14;2;1;4
"31";2021-03-02;28;8;5;15
"31";2021-03-03;21;4;4;43
"31";2021-03-04;33;5;3;34
"31";2021-03-05;20;9;3;33
"31";2021-03-06;20;2;1;29
"31";2021-03-07;3;0;1;2
"31";2021-03-08;4;1;1;7
"31";2021-03-09;28;6;0;13
"31";2021-03-10;34;9;5;36
"31";2021-03-11;11;7;0;22
"31";2021-03-12;22;4;3;12
